;campaign_id;impressions;cpm;clicks;installs;ret_2;ret_3;ret_7;ret_14;ltv_1;ltv_3;ltv_7;ltv_14;cost;revenue;roas;roas_segment
832;pp0bja9;115;0.57;15;1;0.7204231926361692;0.5946779314724716;0.3982887947241102;0.2869364850863553;0.254361063575938;0.508722127151876;0.763083190727814;0.9937608471738129;0.06555;0.9937608471738129;14.16034854574848;4
833;tuv6kpl;831;0.55;353;2;0.6665933587890647;0.525806877532896;0.3202692643902178;0.21348936466677826;0.24267344294570867;0.48534688589141733;0.728020328837126;0.9480985920485295;0.45705;1.896197184097059;3.1487740599432428;2
834;bmlftbf;652;0.42;200;1;0.8613972882267054;0.7894051905550127;0.6577990280096891;0.5666262989257088;0.6123233374885966;1.2246466749771932;1.8369700124657895;2.3922802887058188;0.27384;2.3922802887058188;7.736051302606701;3
835;eupydn4;117;0.32;37;1;0.38224956832895624;0.21778886041575227;0.06722020072217809;0.025694892709038363;0.21487687074733203;0.42975374149466405;0.644630612241996;0.8395004255365387;0.03744;0.8395004255365387;21.42255410086909;4
836;k7fvz51;989;0.47;192;1;0.6025267549607358;0.44799250047353123;0.24116566941771098;0.14530876820218697;0.1936273340266962;0.3872546680533924;0.5808820020800886;0.7564808103616487;0.46482999999999997;0.7564808103616487;0.6274354287839614;1
837;53prne5;280;0.41;39;1;0.572955643902041;0.4136479326644821;0.20939186442173713;0.11997225050760528;0.26961840254027214;0.5392368050805443;0.8088552076208163;1.053369601287581;0.1148;1.053369601287581;8.175693391006803;3
838;cvdy0ln;141;0.44;27;1;0.5688527172602958;0.40896291609724345;0.2052095586497539;0.11673401504569855;0.26779931122449063;0.5355986224489813;0.8033979336734718;1.0462626105334012;0.06204;1.0462626105334012;15.864323187192154;4
839;pmb6zku;236;0.49;45;1;0.5513089829100624;0.3891534469635958;0.18793348773999338;0.10360941998067644;0.3053282881238599;0.6106565762477199;0.9159848643715798;1.1928842174443566;0.11564;1.1928842174443566;9.315498248394643;3
840;3rksbn7;738;0.61;149;1;0.8052321723474941;0.7093956165574222;0.5443612325409595;0.4383371778207162;0.47328163837466525;0.9465632767493305;1.4198449151239958;1.8490595820401716;0.45018;1.8490595820401716;3.1073783420857692;2
841;v3cz736;545;0.55;65;1;0.8544515643479259;0.7793403616223248;0.6430169547846634;0.5494268429179952;0.31125735612862454;0.6225147122572491;0.9337720683858736;1.2160484374728946;0.29975;1.2160484374728946;3.056875521177296;2
842;mb84yct;156;0.43;78;1;0.612072490262852;0.4592937425392485;0.2520460878999853;0.1542704766819537;0.2046159096118766;0.4092318192237532;0.6138477288356298;0.7994119729745234;0.06708;0.7994119729745234;10.917292381850379;3
843;asbcren;387;0.56;180;1;0.3957675955946305;0.23012185390193488;0.07410915392408803;0.0293300016600887;0.2944830718880258;0.5889661437760516;0.8834492156640774;1.1505131441252354;0.21672000000000002;1.1505131441252354;4.308753895003854;2
844;1ufbzcy;108;0.48;22;1;0.9750500434312072;0.9607448330274662;0.931525248048438;0.9082837335668955;0.2616398757004452;0.5232797514008904;0.7849196271013357;1.0221983698102513;0.05184;1.0221983698102513;18.718332750969353;4
845;bpf4344;782;0.5;227;1;0.38796263086171406;0.22297049849011902;0.07007890217408166;0.027187995255357415;0.18914575221178379;0.37829150442356757;0.5674372566353514;0.7389717605155173;0.391;0.7389717605155173;0.8899533517020901;1
846;5m89s9r;172;0.45;20;1;0.8543977361923298;0.7792625471802632;0.6429032399636746;0.5492950728156777;0.22055199157651745;0.4411039831530349;0.6616559747295523;0.8616725017330252;0.07740000000000001;0.8616725017330252;10.132719660633398;3
847;z5tfu36;107;0.47;34;1;0.8628285577653876;0.7914851164164672;0.6608720125968256;0.5702192454964281;0.23646349617607396;0.4729269923521479;0.7093904885282218;0.9238370094150142;0.05029;0.9238370094150142;17.370193068502967;4
848;mcbs5vl;915;0.49;143;1;0.8038497569647208;0.7074662855112352;0.5417416748747326;0.43547891368571456;0.48821638632112957;0.9764327726422591;1.4646491589633885;1.9074080083399965;0.44834999999999997;1.9074080083399965;3.2542835024868886;2
849;466kkvv;231;0.56;62;1;0.49657119606069694;0.3297175898976376;0.14012390640157363;0.06958149579852657;0.8493035391591102;1.6986070783182203;2.5479106174773305;3.318136009957759;0.12936;3.318136009957759;24.650402055950515;4
850;v7fcfna;145;0.51;8;1;0.6119772133038048;0.4591804308345335;0.25193595902152416;0.15417906613301394;0.4166804710407188;0.8333609420814376;1.2500414131221564;1.6279250136827121;0.07395;1.6279250136827121;21.013860901727007;4
851;r0fbdr0;559;0.49;163;1;0.701093675596878;0.5695879876860221;0.3690104230157391;0.2587108738056633;0.7721879468012591;1.5443758936025183;2.316563840403777;3.0168538274000904;0.27391;3.0168538274000904;10.014033176591182;3
852;p3md568;131;0.55;37;1;0.41398760997067524;0.24713787163966983;0.08409061595504107;0.03481247312018938;0.24007356057129423;0.48014712114258845;0.7202206817138826;0.9379411360502415;0.07205000000000002;0.9379411360502415;12.01792000069731;3
853;yjkpl36;888;0.47;204;1;0.7057741050279718;0.5756265819641835;0.37596807097116786;0.26534852880876897;0.1924322878721854;0.3848645757443708;0.5772968636165561;0.7518118957792722;0.41735999999999995;0.7518118957792722;0.8013511016371293;1
854;ny9jp9v;204;0.57;91;1;0.9190446233684804;0.8747619494135196;0.7889923998921351;0.7251192229994607;0.2949515609349712;0.5899031218699424;0.8848546828049135;1.1523434795768919;0.11627999999999998;1.1523434795768919;8.910074643764123;3
855;kb0tk17;108;0.54;18;1;0.9244105119279984;0.8828707071694335;0.8019930227237366;0.7413707806987321;0.28944707543439796;0.5788941508687959;0.8683412263031938;1.1308380569410388;0.05832000000000001;1.1308380569410388;18.390227313803816;4
856;1ufbv6n;152;0.53;35;1;0.7247294987514202;0.6003217886354201;0.40500858922598926;0.29352167185977107;1.16609123663759;2.33218247327518;3.4982737099127696;4.555790886040908;0.08056;4.555790886040908;55.551525397727254;4
857;zsnjln7;470;0.57;77;1;0.5094404432470493;0.34336344199771235;0.15055919005699447;0.07670094051755201;0.33003006255920686;0.6600601251184137;0.9900901876776206;1.2893913476806564;0.26789999999999997;1.2893913476806564;3.8129576247878183;2
858;lanc583;157;0.53;36;1;0.6996864881233092;0.5677770620091402;0.36693491767957265;0.2567394039210357;0.31150453121117744;0.6230090624223549;0.9345135936335323;1.2170141234783893;0.08321;1.2170141234783893;13.625815688960332;4
859;dnnsvea;299;0.47;79;1;0.9855434228535296;0.9771839451881258;0.9599433952306595;0.9460658994812626;0.45335501028477077;0.9067100205695415;1.360065030854312;1.771208426153574;0.14053;1.771208426153574;11.603774469177928;3
860;urev2n4;324;0.42;102;1;0.5887772370821043;0.4318977877203855;0.2260324742889441;0.1330827757026763;0.23827774496539605;0.4765554899307921;0.7148332348961881;0.9309250809481109;0.13607999999999998;0.9309250809481109;5.841013234480534;3
861;en22379;1272;0.44;120;1;0.5073656323352688;0.3411496326405258;0.14884408741726565;0.07551837453182701;0.43527346014457463;0.8705469202891493;1.3058203804337238;1.700565787956818;0.55968;1.700565787956818;2.0384608847141545;2
862;19ct0dz;115;0.44;30;1;0.9950195986993441;0.9921177572560287;0.9860810888826822;0.9811700093450587;0.22595449020068917;0.45190898040137834;0.6778634706020674;0.8827794728005897;0.0506;0.8827794728005897;16.44623464032786;4
863;laezvb8;174;0.54;37;1;0.7656147914630511;0.6548784498251766;0.47247168627919484;0.36173131156284183;0.19016600035001913;0.38033200070003825;0.5704980010500573;0.742957758371976;0.09396;0.742957758371976;6.907170693614048;3
864;5v6vcv3;109;0.44;32;1;0.9239157838269617;0.8821219347961542;0.8007886537559569;0.7398612767146724;0.30033481224709024;0.6006696244941805;0.9010044367412706;1.173375253502007;0.04796;1.173375253502007;23.46570586951641;4
865;24r3kd4;125;0.59;45;1;0.9685533671741358;0.9506187049589141;0.9142056366051604;0.8854569476235024;0.5779945470816372;1.1559890941632744;1.7339836412449117;2.2581614603062534;0.07375;2.2581614603062534;29.619138444830558;4
866;ynbsuyj;454;0.35;160;1;0.6427585236545156;0.4963214348725907;0.2891493175450753;0.18585318846098328;0.28738634370288996;0.5747726874057799;0.8621590311086698;1.122787003519138;0.15889999999999999;1.122787003519138;6.065997504840391;3
867;3p23d86;246;0.56;68;1;0.8517521641036017;0.7754416210369206;0.6373302721699653;0.5428474385695053;0.33878014850939203;0.6775602970187841;1.0163404455281762;1.323576976190201;0.13776000000000002;1.323576976190201;8.607846807420156;3
868;pt6fkbn;842;0.62;316;1;0.8605259575002487;0.7881399591204982;0.6559327642737328;0.5644471700324388;0.23041763720708666;0.4608352744141733;0.6912529116212599;0.9002164998667024;0.52204;0.9002164998667024;0.7244205422318261;1
869;zr8fpjz;145;0.59;43;1;0.2864192324759475;0.13783795207475902;0.029895952021058707;0.008562775632009387;0.316486967316547;0.632973934633094;0.9494609019496411;1.2364799562416782;0.08555;1.2364799562416782;13.453301650983963;4
870;dz4ed09;154;0.46;62;1;0.6388623246696987;0.49156146720590305;0.2842556872025583;0.18160024912680914;0.21154227164915718;0.42308454329831435;0.6346268149474715;0.8264725116797548;0.07084;0.8264725116797548;10.666749176732845;3
871;eucvsu2;1302;0.44;451;2;0.44225590315285285;0.27441383550329596;0.10122321919838699;0.04476656622662184;1.3033319984378668;2.6066639968757337;3.9099959953136003;5.091975527652559;0.57288;10.183951055305117;16.7767613728968;4
872;and35cc;192;0.48;74;1;0.7357113382734997;0.6148034632525645;0.42247450061342523;0.31081928023273153;0.38458147111837887;0.7691629422367577;1.1537444133551367;1.5025177327576835;0.09215999999999999;1.5025177327576835;15.30336081551306;4
873;17npdbs;686;0.62;105;1;0.7369506286944874;0.6164456963687966;0.4244753958851838;0.31281740986292755;0.28117152678891927;0.5623430535778385;0.8435145803667579;1.0985063937645174;0.42532;1.0985063937645174;1.5827762479180794;1
874;66przp4;164;0.46;59;1;0.7691631036050633;0.6596954772359458;0.47864476725793526;0.3681558947084366;0.2851401732265972;0.5702803464531944;0.8554205196797916;1.1140114612091765;0.07544;1.1140114612091765;13.766853939676254;4
875;tad7lcz;214;0.6;15;1;0.8876858696876077;0.8279287073954255;0.7157238842585384;0.6353379786542332;0.20194636027818968;0.40389272055637937;0.605839080834569;0.788982335788229;0.12840000000000001;0.788982335788229;5.144722241341347;2
876;2umkl7r;113;0.66;36;1;0.6277845746318151;0.478120590252516;0.27063421786675096;0.16989998734429226;0.24504989235802166;0.4900997847160433;0.735149677074065;0.9573831199084346;0.07458;0.9573831199084346;11.836995439909288;3
877;0ms4u3m;446;0.52;59;1;0.7226311121385164;0.5975691792944574;0.40172511066446304;0.2902990634934295;0.2695846348094189;0.5391692696188378;0.8087539044282566;1.0532376744574756;0.23192000000000002;1.0532376744574756;3.541383556646583;2
878;jd4pn26;1397;0.46;414;3;0.8128687886507653;0.7200883504567838;0.5589789623116266;0.4543765519755137;0.2319606847519987;0.4639213695039974;0.6958820542559961;0.9062450178084961;0.64262;2.718735053425488;3.230704076165523;2
879;urmdzf8;1456;0.42;260;1;0.6276689480343554;0.47798102408678167;0.27049430590473555;0.16978087643650847;0.30728171174639;0.61456342349278;0.92184513523917;1.2005160298244588;0.61152;1.2005160298244588;0.9631672387239321;1
880;4z44s14;329;0.42;93;1;0.7907010185665347;0.6892127724792031;0.5172307347364055;0.40897486878999295;0.43465529765275046;0.8693105953055009;1.3039658929582512;1.6981506947309521;0.13818;1.6981506947309521;11.28941015147599;3
881;v5p70v2;251;0.39;67;1;0.7889791055151307;0.686835415287878;0.514074817840145;0.4055942899473713;0.24341148914553365;0.4868229782910673;0.7302344674366009;0.9509820578057504;0.09789;0.9509820578057504;8.714802919662379;3
882;av9knlc;101;0.46;25;1;0.641049246015688;0.49423113428033905;0.2869958413037648;0.18397846767741652;0.27694571809913066;0.5538914361982613;0.8308371542973919;1.0819966215355414;0.04646;1.0819966215355414;22.288777906490346;4
883;tk1nc3j;795;0.49;53;1;0.5644838141184221;0.40399587447991236;0.20081566979258864;0.11335719521926602;0.26351368504177763;0.5270273700835553;0.7905410551253328;1.0295191379038662;0.38955;1.0295191379038662;1.6428420944779003;1
884;t2anr1j;462;0.53;114;1;0.9139125892457695;0.8670324499137465;0.7766860489758246;0.7098231580505622;0.48828791401686894;0.9765758280337379;1.4648637420506068;1.9076874592218063;0.24486000000000002;1.9076874592218063;6.790931386187234;3
885;bvttn2f;365;0.52;66;1;0.9424618559172183;0.9103513901610638;0.8467384903826188;0.7980187291225468;0.21381720094502457;0.42763440189004914;0.6414516028350736;0.8353604115514534;0.18980000000000002;0.8353604115514534;3.4012666572784678;2
886;zdbdjrl;350;0.47;91;1;0.8659308376479703;0.7960002900013575;0.6675644036467424;0.5780646032337914;0.33370107546202793;0.6674021509240559;1.0011032263860837;1.3037335934670455;0.1645;1.3037335934670455;6.925432179130975;3
887;4e3s293;118;0.56;32;1;0.5536966777696758;0.3918281346780094;0.19022743613098583;0.10532829940637005;0.22232368334548824;0.4446473666909765;0.6669710500364647;0.8685943076435343;0.06608000000000001;0.8685943076435343;12.144586980077696;3
888;y85pvem;122;0.46;35;1;0.4173683582476914;0.250344278958909;0.08603271123840721;0.03590733144517172;0.5106472822041368;1.0212945644082736;1.5319418466124104;1.9950430645163915;0.05612;1.9950430645163915;34.549591313549385;4
889;nzay3d3;756;0.54;150;1;0.9840116043493659;0.9747777583641437;0.9557606219806609;0.9404795430091379;0.32614896270995986;0.6522979254199197;0.9784468881298796;1.2742283151790157;0.40824;1.2742283151790157;2.121272572944875;2
890;10kayun;206;0.59;38;1;0.8973467418900882;0.8422554388008014;0.7378071157583208;0.6620688114690523;0.24930262168208403;0.49860524336416806;0.7479078650462521;0.9739980681102824;0.12154;0.9739980681102824;7.013806714746441;3
891;8n4e0aa;218;0.65;26;1;0.9525819885448507;0.9258935114351268;0.8725120874347956;0.8311392992780561;0.19163587268382273;0.38327174536764547;0.5749076180514682;0.7487003887696585;0.14170000000000002;0.7487003887696585;4.283700697033581;2
892;pp4900j;419;0.57;57;1;0.6211404400095347;0.4701252709668359;0.26266994441049746;0.16315492484841645;0.22186404501823984;0.44372809003647967;0.6655921350547195;0.8667985509854262;0.23883;0.8667985509854262;2.629353728532539;2
893;yb7fjyn;1578;0.36;297;2;0.4385545796492234;0.2707826972749645;0.09886289718323525;0.043356776317098125;0.2472819460303478;0.4945638920606956;0.7418458380910434;0.9661035094097391;0.5680799999999999;1.9322070188194782;2.401293864982887;2
894;0kn0nb6;142;0.51;47;1;0.7111554040573741;0.5825984258310077;0.384071296428437;0.2731343779984046;0.8144288229248574;1.6288576458497148;2.443286468774572;3.181884309077641;0.07242;3.181884309077641;42.93654113611766;4
895;s2l7n30;457;0.16;42;1;0.444290992756123;0.27641793204694975;0.10253630106685739;0.045555954994534784;0.1176410908529564;0.2352821817059128;0.35292327255886924;0.45961087151054275;0.07312;0.45961087151054275;5.285706667266722;2
896;mcbsnyn;2982;0.17;468;2;0.2836756874865813;0.13575116730385506;0.02909896044965732;0.008254667610701379;0.08944908445586393;0.17889816891172786;0.26834725336759174;0.3494677868464069;0.5069400000000001;0.6989355736928138;0.3787343150921484;1
897;ccjclpd;6869;0.3;1976;8;0.7698985010006631;0.6606954485835184;0.4799306147129151;0.3694978608518001;0.10957115133596569;0.21914230267193138;0.3287134540078971;0.42808250070448217;2.0606999999999998;3.4246600056358574;0.6618915929712514;1
898;lk5er2d;6743;0.19;559;2;0.9608652323008088;0.938686733021211;0.8939792237761351;0.8589935545257527;0.10617327620505056;0.2123465524101011;0.31851982861515166;0.4148073743104577;1.2811700000000001;0.8296147486209154;-0.35245537389970466;1
899;ptb8ffj;1270;0.18;276;2;0.9836627194119938;0.9742300346285059;0.9548096027536785;0.9392106103653689;0.09699654339944357;0.19399308679888713;0.2909896301983307;0.3789548832138196;0.2286;0.7579097664276392;2.315440798021169;2
900;pc8c8z2;952;0.07;357;1;0.6250177030563113;0.47478498798345065;0.2672989764522012;0.16706659229145784;0.10552952427350192;0.21105904854700383;0.31658857282050573;0.4122923059431855;0.06664;0.4122923059431855;5.1868593328809345;2
901;9c0e6fk;1187;0.11;340;2;0.3876763747610253;0.22270980060451695;0.06993383810605437;0.0271116968300796;0.11221790246806222;0.22443580493612444;0.33665370740418665;0.43842306781138624;0.13057;0.8768461356227725;5.71552527856914;3
902;43cvc03;6254;0.07;265;1;0.9278538860069121;0.888088755313936;0.8104079069635224;0.7519401257268323;0.12861491105972866;0.25722982211945733;0.38584473317918594;0.50248438647428;0.43778;0.50248438647428;0.14780114777806191;1
903;25ykn1y;5056;0.13;177;1;0.6500150512760647;0.5052317382734629;0.29840742328311765;0.19396931654653407;0.11812796025064184;0.2362559205012837;0.35438388075192556;0.46151301698164954;0.65728;0.46151301698164954;-0.29784411973337155;1
904;6dj3fb0;1471;0.08;309;1;0.5965449582434101;0.44096371309764154;0.23450428126232917;0.13989234667353706;0.10635303287420036;0.21270606574840073;0.31905909862260107;0.415509663950657;0.11768;0.415509663950657;2.530843507398513;2
905;b9ze9kn;6258;0.23;514;1;0.653821997148665;0.5099296581386948;0.3033398008054309;0.19833023437728503;0.10471974083521453;0.20943948167042906;0.3141592225056436;0.40912857064366104;1.43934;0.40912857064366104;-0.7157526570208144;1
906;avutfcs;7089;0.06;1160;2;0.820891624104412;0.7313853313681492;0.5746056436843404;0.4716889600635992;0.24459278850612526;0.4891855770122505;0.7337783655183757;0.9555972651682442;0.42534;1.9111945303364883;3.4933336397622803;2
907;0vsepby;1215;0.16;448;2;0.3955335594534971;0.22990620640352027;0.07398618941877187;0.029264020851207505;0.08397143601951465;0.1679428720390293;0.2519143080585439;0.3280672136843842;0.19440000000000002;0.6561344273687684;2.3751770955183553;2
908;7t61tb2;2812;0.17;712;2;0.9437054442173254;0.9122560106059318;0.8498788342261653;0.8020352827843059;0.12392426552584307;0.24784853105168614;0.3717727965775292;0.4841585475506093;0.47804;0.9683170951012186;1.0255984752347471;1
909;lf3t469;2390;0.19;504;1;0.6653322439637156;0.5242310870950811;0.3185711635182298;0.2119556670857156;0.17210997089473795;0.3442199417894759;0.5163299126842138;0.6724148266991076;0.4541;0.6724148266991076;0.480763767229922;1
910;7ba4nem;2882;0.24;667;1;0.3523143954560998;0.19138224988992134;0.05346539708148278;0.01883662905058293;0.09840597277473705;0.1968119455494741;0.2952179183242111;0.3844613695853281;0.69168;0.3844613695853281;-0.44416295167515596;1
911;7tpt45e;1532;0.01;262;1;0.8996846415054472;0.8457360785749692;0.7432162498062971;0.6686602452680013;0.13931277138803028;0.27862554277606055;0.41793831416409083;0.544279756384055;0.01532;0.544279756384055;34.527399241779044;4
912;a4d93mj;482;0.2;146;1;0.5228264417014126;0.35777275741106074;0.16193087553783098;0.08466174345903849;0.08531798556182288;0.17063597112364576;0.2559539566854686;0.3333280354277492;0.0964;0.3333280354277492;2.457759703607357;2
913;b1yybnc;6070;0.09;2200;10;0.4315888587170482;0.26399760763050634;0.09451758140838644;0.0407927350887412;0.11831555622573221;0.23663111245146443;0.3549466686771966;0.46224593393250407;0.5463;4.622459339325041;7.461393628638187;3
914;cptz0b9;846;0.13;199;1;0.5683026629261121;0.4083363226982969;0.20465298697183817;0.11630483747187852;0.21003533457518528;0.42007066915037056;0.6301060037255558;0.8205850733972802;0.10998000000000001;0.8205850733972802;6.461220889227861;3
915;459jy7n;9661;0.11;1959;5;0.6801715733445428;0.5428834013172299;0.33892270078650505;0.23052558663613887;0.09345507250010143;0.18691014500020287;0.28036521750030424;0.36511874386255855;1.06271;1.8255937193127927;0.7178663222448199;1
916;b7n31fz;10461;0.05;1759;2;0.9748356722641451;0.960410069152148;0.9309504104979281;0.9075236692623296;0.10387515742551294;0.20775031485102588;0.3116254722765388;0.4058288756630909;0.52305;0.8116577513261818;0.5517785131941149;1
917;nussl6z;760;0.11;91;1;0.8764129720016801;0.8113263697895751;0.6904993265828919;0.605162566975671;0.09611357911301836;0.19222715822603673;0.2883407373390551;0.3755052383469268;0.0836;0.3755052383469268;3.491689453910608;2
918;rvzkb81;4938;0.2;1456;7;0.8872015193015086;0.8272128228979602;0.7146280900158428;0.6340191271975909;0.10870774594519433;0.21741549189038867;0.326123237835583;0.4247092703030798;0.9876;2.9729648921215586;2.0102925193616428;2
919;ejjr5v5;8735;0.2;1817;3;0.5848193790788461;0.42730524017596067;0.2217927665374795;0.12970870801062823;0.17061539601221132;0.34123079202442264;0.511846188036634;0.6665756861461315;1.747;1.9997270584383946;0.14466345646158812;1
920;0u5a9r4;489;0.18;78;1;0.4968343024225537;0.3299945251391837;0.14033243580831511;0.06972196785208203;0.13048088655920678;0.26096177311841356;0.3914426596776203;0.5097745486048268;0.08802;0.5097745486048268;4.791576330434298;2
921;l6ybm0z;24060;0.25;3310;4;0.7696135042292019;0.6603078521724313;0.47943203230191184;0.36897736641960227;0.11781339188991741;0.23562678377983481;0.3534401756697522;0.46028403281145924;6.015;1.841136131245837;-0.6939092051129115;1
922;4k57ps4;1438;0.21;605;4;0.7798957926649394;0.6743448168767777;0.4976320625498553;0.3881011518778081;0.14201820763161194;0.2840364152632239;0.4260546228948358;0.5548495998011227;0.30197999999999997;2.219398399204491;6.349488042931622;3
923;zm7d59y;532;0.05;82;1;0.6311371605705675;0.4821738369281448;0.27471124072046116;0.17338047244512952;0.2583538311360385;0.516707662272077;0.7750614934081155;1.0093601532048202;0.026600000000000002;1.0093601532048202;36.94587042123384;4
924;35n0ne9;745;0.27;132;1;0.7333545728087615;0.6116848829004164;0.41868616194426533;0.3070454114335766;0.2250945153817595;0.450189030763519;0.6752835461452785;0.8794196452680533;0.20115;0.8794196452680533;3.371959459448438;2
925;5633r6f;2595;0.06;646;1;0.5721346636750371;0.4127089026768689;0.2085506507530973;0.11931905642783346;0.09786564700992315;0.1957312940198463;0.2935969410297694;0.3823503759362117;0.15569999999999998;0.3823503759362117;1.4556864221978918;1
926;fm1n3dp;1314;0.16;97;1;0.46070590074690776;0.2927785828741996;0.11353011490661753;0.05230399384995316;0.11967221488201539;0.23934442976403078;0.35901664464604616;0.46754625087818774;0.21024;0.46754625087818774;1.2238691537204514;1
927;9dbz9an;1036;0.18;131;1;0.7547952040099917;0.6402708877796328;0.45396567068565;0.34265111101870793;0.10732174079408348;0.21464348158816696;0.32196522238225045;0.41929429981273986;0.18647999999999998;0.41929429981273986;1.248467931213749;1
928;c6vu18z;1323;0.09;196;1;0.5957018309002232;0.4399763151084058;0.23357500838313774;0.13914106014637012;0.11552098188329288;0.23104196376658576;0.3465629456498786;0.451327837715299;0.11907;0.451327837715299;2.7904412338565465;2
929;9381bpf;7601;0.11;1420;5;0.9534257715481194;0.9271937436625178;0.874683512079427;0.8339458023647466;0.10268058215909193;0.20536116431818385;0.3080417464772758;0.40116180078896413;0.83611;2.0058090039448206;1.3989774119970106;1
930;alpmy15;506;0.13;94;1;0.6994208014074447;0.5674353856352625;0.36654389344028154;0.2563684237010067;0.11224514054504506;0.22449028109009012;0.33673542163513515;0.43852948399819297;0.06578;0.43852948399819297;5.666608148345895;3
931;78bcn5v;488;0.02;178;1;0.6060278286778261;0.45212536836467354;0.24512038966164268;0.14854977751130796;0.09452929761372539;0.18905859522745078;0.28358789284117614;0.36931562385654254;0.00976;0.36931562385654254;36.83971555907198;4
932;nrdv98n;3092;0.2;271;1;0.8253225980477356;0.7376523819161555;0.5833554191455116;0.4814564101143994;0.18205034656406818;0.36410069312813637;0.5461510396922046;0.7112507869184296;0.6184000000000001;0.7112507869184296;0.1501468093765031;1
933;a5vrs3m;1567;0.09;338;2;0.478986336101285;0.31140396654795793;0.12663494042429882;0.060656406136239384;0.12220799613268105;0.2444159922653621;0.3666239883980431;0.4774532707989338;0.14103;0.9549065415978676;5.77094619299346;3
934;6n134np;446;0.18;61;1;0.9859745638201648;0.9778615779625132;0.9611227871528465;0.9476426208406488;0.08790373902460895;0.1758074780492179;0.26371121707382683;0.3434302913140702;0.08028;0.3434302913140702;3.2779059705290257;2
935;umvap50;550;0.19;106;1;0.94007166823387;0.9066948201244195;0.8407237199326357;0.7903405499208579;0.12533110451325502;0.25066220902651004;0.37599331353976506;0.4896549135600644;0.1045;0.4896549135600644;3.6856929527278894;2
936;l43kbzp;1892;0.11;448;2;0.513541826139521;0.3477551174482567;0.15398683999770743;0.07907868301387692;0.11137084901902151;0.22274169803804303;0.3341125470570645;0.4351137226573514;0.20812;0.8702274453147028;3.1813734639376454;2
937;fnblfnm;407;0.31;102;1;0.592896695621363;0.43669706746080944;0.23050033568357323;0.13666288736640553;0.13265025039953104;0.2653005007990621;0.39795075119859313;0.518250015791043;0.12617;0.518250015791043;3.107553426258564;2
938;s714j4b;490;0.32;85;1;0.5869429123970983;0.42976705447977076;0.22406109606176558;0.1315110722773787;0.10201196521193649;0.20402393042387298;0.30603589563580946;0.398549587526058;0.15680000000000002;0.398549587526058;1.5417703286100635;1
939;byvn3c5;6875;0.25;1911;10;0.7012434533885961;0.5697808637442076;0.3692317789500222;0.25892136777172825;0.11397444943706966;0.22794889887413933;0.34192334831120896;0.44528570464534606;1.71875;4.4528570464534605;1.5907531906638315;1
940;m56k6bn;1905;0.05;248;1;0.6266851345220071;0.4767941282663576;0.26930574274692815;0.1687699056209077;0.2025355685486243;0.4050711370972486;0.6076067056458729;0.7912843080388449;0.09525;0.7912843080388449;7.3074468035574265;3
941;vb862s5;2890;0.16;1017;3;0.844943766190569;0.7656403562956936;0.6231314650167108;0.5265110468830664;0.11419973824525742;0.22839947649051484;0.3425992147357722;0.44616588337135066;0.46240000000000003;1.338497650114052;1.8946748488625689;1
942;l8avmy2;534;0.1;105;1;0.6150851097990794;0.4628819312928442;0.2555443204142988;0.1571815063805601;0.09415264864667823;0.18830529729335646;0.28245794594003465;0.3678440975493403;0.0534;0.3678440975493403;5.888466246242327;3
943;j25ff0e;1669;0.24;594;2;0.9408405611723013;0.9078704995101815;0.8426555836287046;0.7928045521762034;0.0906254388039475;0.181250877607895;0.27187631641184246;0.35406367458603777;0.40056;0.7081273491720755;0.7678433921811352;1
944;d2t1r0k;2188;0.11;834;4;0.7403365376347443;0.6209407361601941;0.42997318874644264;0.3183248618323117;0.10412692989270295;0.2082538597854059;0.3123807896781088;0.40681252314738864;0.24068;1.6272500925895546;5.761052403978538;3
945;8zs707f;2656;0.13;400;1;0.6063334186570606;0.45248676861662196;0.24546754286987815;0.1488351744376418;0.14924458186574138;0.29848916373148277;0.4477337455972241;0.5830822533367906;0.34528000000000003;0.5830822533367906;0.6887229301922805;1
946;k19v6v2;191;0.03;35;1;0.2840146296884062;0.13600833582826496;0.02919667227966027;0.008292282065641466;0.14297709546035592;0.28595419092071184;0.42893128638106776;0.558595869641486;0.00573;0.558595869641486;96.4861901643082;4
947;jj5j07m;2360;0.14;406;2;0.5604510751222075;0.3994309328865387;0.1968140475957665;0.11030464457420064;0.1288868743935381;0.2577737487870762;0.3866606231806143;0.5035469174654904;0.3304;1.0070938349309808;2.0481048272729443;2
948;bb5z036;116;0.1;27;1;0.33281666192422016;0.1748690447786177;0.04556800597902099;0.01516579164048067;0.09975992708381858;0.19951985416763715;0.2992797812514557;0.38975112094236236;0.011600000000000001;0.38975112094236236;32.59923456399675;4
949;abyzyvy;228;0.03;55;1;0.7382340587314953;0.6181481242694329;0.42655397673252715;0.3148966735113133;0.1484451149456118;0.2968902298912236;0.4453353448368354;0.5799588235450364;0.00684;0.5799588235450364;83.78930168787082;4
950;4f0f1un;2786;0.13;437;1;0.8486949938800066;0.7710348743370948;0.6309291123991173;0.5354663791862869;0.11746481388838606;0.23492962777677212;0.35239444166515815;0.45892217669544044;0.36218;0.45892217669544044;0.26711076452438137;1
